timestamp,machine_id,operation_id,spindle_speed_rpm,feed_rate_mm_min,x_axis_position,y_axis_position,z_axis_position,vibration_x_g,vibration_y_g,vibration_z_g,spindle_temp_c,motor_temp_c,cutting_force_n,acoustic_emission_ae,power_consumption_kw,tool_wear_state,surface_roughness_ra_um,chatter_detected,remaining_useful_life_min
2025-10-16T09:30:23Z,CNC-01,OP-004,3563,655.7132056112862,171.456,112.235,-18.883,0.4432,0.4453,0.2562,60.76,27.75,241.89170833774574,3.184,3.552,0,0.495,False,48.24
2025-10-16T09:30:24Z,CNC-02,OP-004,5452,917.8962019614719,140.476,109.098,-16.307,0.5298,0.3148,0.3722,79.86,32.02,301.90440582828717,8.688,5.696,0,0.606,False,37.86
2025-10-16T09:30:25Z,CNC-01,OP-004,4990,968.2904012603669,52.726,189.482,-8.264,0.4915,0.4722,0.4435,75.46,31.52,453.9530455062775,7.741,5.156,0,0.493,False,46.77
2025-10-16T09:30:26Z,CNC-02,OP-004,2136,752.3594213857497,98.418,16.7,-16.742,0.2558,0.424,0.3468,45.22,27.75,280.29158587969914,7.902,2.678,0,0.432,False,48.0
2025-10-16T09:30:27Z,CNC-01,OP-004,5016,741.4794817299636,140.611,187.186,-11.773,0.325,0.3983,0.297,74.78,32.75,311.95401689620945,5.57,5.397,0,0.483,False,44.56
2025-10-16T09:30:28Z,CNC-02,OP-004,4324,798.2383648661289,196.086,84.861,-10.672,0.3733,0.4733,0.308,66.09,29.58,348.723026425505,9.697,4.43,0,0.415,False,39.84
2025-10-16T09:30:29Z,CNC-01,OP-004,5745,798.9553016468354,163.732,187.915,-3.46,0.3133,0.4806,0.2903,82.48,33.42,332.5214192647595,10.198,5.932,0,0.467,False,41.6
2025-10-16T09:30:30Z,CNC-02,OP-004,5889,943.7229794784827,35.936,149.743,-14.514,0.4667,0.2655,0.2283,83.22,33.02,393.0420780494725,7.681,6.103,0,0.612,False,43.77
2025-10-16T09:30:31Z,CNC-01,OP-004,6338,592.5068057550563,66.672,79.428,-14.508,0.2284,0.5551,0.2429,87.03,34.35,281.09841799125695,3.639,6.698,0,0.453,False,43.08
2025-10-16T09:30:32Z,CNC-02,OP-004,5413,948.3048451760276,164.852,51.682,-8.388,0.4594,0.2818,0.3915,79.79,30.09,398.7685277098137,8.549,5.67,0,0.585,False,44.58
2025-10-16T09:30:33Z,CNC-01,OP-004,5381,701.2389713674323,18.545,102.565,-10.411,0.2304,0.2505,0.5199,77.63,31.8,312.05069545706266,5.117,5.845,0,0.529,False,40.45
2025-10-16T09:30:34Z,CNC-02,OP-004,6910,818.9320895171028,134.405,137.625,-19.522,0.6135,0.3353,0.3848,93.19,33.47,379.9410487264344,8.774,7.054,0,0.459,False,48.55
2025-10-16T09:30:35Z,CNC-01,OP-004,5175,781.8532631731958,151.064,101.914,-0.679,0.7039,0.2535,0.2483,75.4,32.39,318.7385525810453,6.098,5.736,0,0.525,False,47.22
2025-10-16T09:30:36Z,CNC-02,OP-004,6483,1103.957339936772,40.541,4.395,-19.618,0.4442,0.248,0.3645,87.98,32.21,437.02751914607404,6.65,6.855,0,0.538,False,49.31
2025-10-16T09:30:37Z,CNC-01,OP-004,6379,1189.9317831253225,12.584,170.387,-11.48,0.3924,0.4983,0.4343,88.38,33.78,469.75940349959757,11.254,6.787,0,0.526,False,48.12
2025-10-16T09:30:38Z,CNC-02,OP-004,5244,1010.695956126591,41.764,184.775,-12.157,0.473,0.4811,0.4399,77.27,28.16,457.34669211358823,6.628,5.532,0,0.497,False,48.02
2025-10-16T09:30:39Z,CNC-01,OP-004,6203,893.5795568425251,14.622,78.254,-1.046,0.399,0.5424,0.4757,85.29,34.28,395.6082475404203,10.466,6.458,0,0.546,False,47.13
2025-10-16T09:30:40Z,CNC-02,OP-004,4239,906.4159531591912,192.908,186.822,-3.892,0.346,0.4555,0.5529,68.48,31.18,377.9605075710519,6.808,4.532,0,0.659,False,39.78
2025-10-16T09:30:41Z,CNC-01,OP-004,3812,1106.0313589587936,118.642,78.669,-10.084,0.4947,0.3639,0.4358,63.26,28.55,426.4774467283955,14.996,4.257,0,0.459,False,46.1
2025-10-16T09:30:42Z,CNC-02,OP-004,4358,795.980541368288,68.899,140.958,-7.862,0.4354,0.2236,0.3795,66.76,30.01,366.0751916975587,9.311,4.287,0,0.515,False,43.89
2025-10-16T09:30:43Z,CNC-01,OP-004,4001,981.7923124200706,109.45,183.749,-17.407,0.4821,0.5035,0.2666,63.63,31.93,397.2157684531331,7.221,4.523,0,0.569,False,50.22
2025-10-16T09:30:44Z,CNC-02,OP-004,4174,595.8690408186601,127.969,16.056,-11.692,0.3102,0.4412,0.336,67.52,30.95,281.72118567232275,8.351,4.485,0,0.53,False,40.02
2025-10-16T09:30:45Z,CNC-01,OP-004,4853,790.2543079431175,28.175,4.632,-1.015,0.4113,0.5461,0.3744,71.24,31.15,328.8279759462951,5.639,5.087,0,0.534,False,39.41
2025-10-16T09:30:46Z,CNC-02,OP-004,6901,510.9614701144719,110.731,196.279,-2.393,0.3158,0.3656,0.2477,92.81,34.05,257.28638185164175,4.628,7.058,0,0.438,False,39.73
2025-10-16T09:30:47Z,CNC-01,OP-004,4808,751.1287016441827,99.338,113.271,-2.166,0.4284,0.2755,0.4844,72.98,31.93,337.8685221755741,5.626,5.177,0,0.583,False,48.59
2025-10-16T09:30:48Z,CNC-02,OP-004,4329,1076.4980687819902,109.466,151.35,-19.653,0.5387,0.2814,0.401,68.01,29.47,411.0710207476826,7.564,4.85,0,0.534,False,38.28
2025-10-16T09:30:49Z,CNC-01,OP-004,6522,800.1325518832749,127.395,58.876,-1.776,0.3863,0.3366,0.431,88.51,31.88,382.7303129482316,9.021,6.64,0,0.613,False,47.17
2025-10-16T09:30:50Z,CNC-02,OP-004,4494,944.0486723358731,192.818,118.48,-0.158,0.4534,0.3935,0.2836,69.69,31.16,370.1708279353586,7.378,4.726,0,0.485,False,41.54
2025-10-16T09:30:51Z,CNC-01,OP-004,3801,899.7204514870168,172.744,4.411,-8.679,0.5947,0.4361,0.2577,63.87,29.52,311.8314927707022,6.537,3.971,0,0.54,False,46.35
2025-10-16T09:30:52Z,CNC-02,OP-004,4111,848.4273665337893,131.679,168.737,-13.065,0.4622,0.4387,0.4548,66.35,30.78,340.64719872361667,5.56,4.332,0,0.545,False,58.28
2025-10-16T09:30:53Z,CNC-01,OP-004,5736,1082.7344490637563,56.062,162.141,-0.384,0.5063,0.3979,0.2888,82.9,31.24,451.7451703640022,9.216,6.206,0,0.529,False,43.22
2025-10-16T09:30:54Z,CNC-02,OP-004,5562,752.0085643843779,121.023,105.35,-3.19,0.4758,0.4081,0.2868,79.66,32.85,310.6238038116269,6.153,5.977,0,0.549,False,35.02
2025-10-16T09:30:55Z,CNC-01,OP-004,5623,446.6216975605764,57.609,105.763,-10.013,0.5616,0.3414,0.2675,78.16,34.49,250.1179789763174,6.294,5.895,0,0.566,False,45.19
2025-10-16T09:30:56Z,CNC-02,OP-004,4827,336.1616228619388,164.173,138.972,-14.976,0.4197,0.2788,0.3635,75.42,33.34,190.82445475069977,2.505,5.316,0,0.548,False,45.43
2025-10-16T09:30:57Z,CNC-01,OP-004,6399,775.955875430968,62.827,194.836,-6.838,0.3967,0.2277,0.4132,87.41,31.33,324.0112349093559,4.595,6.701,0,0.51,False,42.72
2025-10-16T09:30:58Z,CNC-02,OP-004,6005,483.09868281782326,59.993,174.915,-6.094,0.6416,0.3992,0.2209,84.03,32.95,318.97537714470235,6.401,6.391,0,0.508,False,43.09
2025-10-16T09:30:59Z,CNC-01,OP-004,4368,873.3302179213771,190.162,104.915,-0.452,0.4396,0.5028,0.1403,70.3,28.27,390.8779423614699,7.585,4.685,0,0.489,False,53.09
2025-10-16T09:31:00Z,CNC-02,OP-004,4057,746.7902973935825,104.912,8.705,-17.43,0.4227,0.3388,0.2985,65.0,29.48,345.0102760835013,5.675,4.406,0,0.522,False,38.89
2025-10-16T09:31:01Z,CNC-01,OP-004,5924,680.4156528771598,44.473,149.042,-5.206,0.5048,0.3984,0.135,84.29,33.24,327.9915670763351,8.528,6.173,0,0.446,False,41.77
2025-10-16T09:31:02Z,CNC-02,OP-004,5786,724.1877426473716,39.226,135.909,-6.862,0.3884,0.4064,0.4173,82.38,32.52,341.6155726056359,7.184,6.139,0,0.571,False,53.01
2025-10-16T09:31:03Z,CNC-01,OP-004,5095,853.6135219840086,107.415,2.893,-5.692,0.402,0.5594,0.3502,77.3,32.04,380.4606835025301,6.751,5.6,0,0.588,False,45.17
2025-10-16T09:31:04Z,CNC-02,OP-004,6674,982.0171313579312,68.764,41.594,-3.736,0.5289,0.4028,0.3679,89.71,33.75,397.196387236657,9.582,6.907,0,0.494,False,45.04
2025-10-16T09:31:05Z,CNC-01,OP-004,3388,736.9543188813406,13.398,69.92,-19.71,0.4778,0.42,0.244,59.23,27.65,289.31920635695593,6.695,3.845,0,0.501,False,56.35
2025-10-16T09:31:06Z,CNC-02,OP-004,3455,807.4311654572555,156.218,51.31,-0.639,0.6085,0.421,0.3016,59.1,31.59,313.87284822920094,5.865,3.434,0,0.57,False,45.69
2025-10-16T09:31:07Z,CNC-01,OP-004,4504,738.9166521815823,42.001,68.734,-9.559,0.4694,0.3282,0.1691,69.31,28.95,312.8095130361899,5.077,4.762,0,0.491,False,43.07
2025-10-16T09:31:08Z,CNC-02,OP-004,3592,707.4552473449824,106.269,7.925,-16.053,0.4284,0.3949,0.3401,60.27,28.83,224.50260448216557,4.208,3.634,0,0.587,False,42.58
2025-10-16T09:31:09Z,CNC-01,OP-004,4936,1418.8545348994858,152.638,54.804,-10.749,0.5277,0.4675,0.2982,75.9,32.17,533.0609784321833,11.646,5.667,0,0.556,False,40.77
2025-10-16T09:31:10Z,CNC-02,OP-004,4687,1036.962461046014,144.539,82.783,-15.781,0.6929,0.4802,0.382,73.13,29.94,407.7165758068734,8.292,5.155,0,0.55,False,46.71
2025-10-16T09:31:11Z,CNC-01,OP-004,4844,676.6536328666974,159.585,196.902,-11.301,0.3181,0.3793,0.2885,71.59,31.48,263.6218459828822,4.269,4.948,0,0.371,False,41.55
2025-10-16T09:31:12Z,CNC-02,OP-004,2764,904.7551509644952,191.655,50.441,-14.533,0.4526,0.2816,0.1766,53.41,27.94,272.52931821398397,5.758,3.166,0,0.513,False,34.45
2025-10-16T09:31:13Z,CNC-01,OP-004,4096,594.0271138246874,27.131,81.769,-3.553,0.4775,0.3961,0.268,65.18,30.24,260.8003513770788,6.307,4.429,0,0.556,False,39.84
2025-10-16T09:31:14Z,CNC-02,OP-004,7165,465.21125631510614,189.769,62.648,-17.269,0.4299,0.4298,0.294,94.71,33.24,267.8381421986758,5.749,6.85,0,0.581,False,48.8
2025-10-16T09:31:15Z,CNC-01,OP-004,4774,1004.0572704184888,12.838,111.124,-1.804,0.6263,0.4558,0.4901,71.98,31.56,391.12952077942515,7.247,5.244,0,0.563,False,46.89
2025-10-16T09:31:16Z,CNC-02,OP-004,5300,615.2038655445457,161.87,118.295,-15.946,0.4605,0.4311,0.4011,77.21,33.37,305.54074671397734,6.056,5.504,0,0.553,False,34.93
2025-10-16T09:31:17Z,CNC-01,OP-004,3564,834.8074804149003,170.645,119.192,-1.351,0.4846,0.4285,0.3789,59.43,29.73,310.67814810765447,7.651,3.422,0,0.501,False,44.28
2025-10-16T09:31:18Z,CNC-02,OP-004,5900,820.2313083130406,144.381,187.469,-12.686,0.3774,0.2337,0.3091,84.81,32.44,278.55966933787124,6.242,6.227,0,0.577,False,47.93
2025-10-16T09:31:19Z,CNC-01,OP-004,3427,659.48203122247,60.558,63.887,-3.501,0.3735,0.4577,0.357,60.08,27.67,261.5534009428584,7.456,3.587,0,0.427,False,39.69
2025-10-16T09:31:20Z,CNC-02,OP-004,5011,1100.5945291444389,81.121,86.261,-5.279,0.4394,0.3089,0.2878,73.99,32.91,416.0695996426944,10.632,5.357,0,0.476,False,50.75
2025-10-16T09:31:21Z,CNC-01,OP-004,6684,814.0029065936671,70.12,122.103,-5.625,0.5289,0.5439,0.2549,91.43,33.17,406.5647094213518,9.076,6.831,0,0.524,False,45.26
2025-10-16T09:31:22Z,CNC-02,OP-004,4698,582.9422064963215,10.658,144.658,-8.973,0.4237,0.228,0.1659,72.28,30.96,281.80817068870374,4.936,4.603,0,0.466,False,34.92
2025-10-16T09:31:23Z,CNC-01,OP-004,2811,799.4146529532604,141.27,111.477,-7.373,0.5502,0.3513,0.2311,54.08,27.84,297.7015736646441,8.555,3.056,0,0.566,False,47.16
2025-10-16T09:31:24Z,CNC-02,OP-004,5521,832.9073278572937,143.374,125.022,-10.65,0.3286,0.2625,0.1621,79.61,31.92,354.20048334512825,8.566,5.632,0,0.481,False,45.55
2025-10-16T09:31:25Z,CNC-01,OP-004,5189,122.56756430476253,85.639,186.679,-16.722,0.3588,0.1977,0.4276,76.26,33.04,99.65575388387106,4.047,5.321,0,0.56,False,49.75
2025-10-16T09:31:26Z,CNC-02,OP-004,5548,712.6929251214593,89.748,136.83,-17.795,0.625,0.3378,0.2947,79.5,34.35,358.7672756231841,8.204,5.908,0,0.537,False,47.58
2025-10-16T09:31:27Z,CNC-01,OP-004,7110,687.7345936888524,152.186,165.396,-0.464,0.487,0.3728,0.3014,95.0,34.52,370.9558587324509,9.021,7.236,0,0.401,False,49.65
2025-10-16T09:31:28Z,CNC-02,OP-004,2991,770.6013790371169,72.967,121.467,-6.152,0.38,0.2288,0.3476,53.88,29.65,295.00097795902457,3.37,3.072,0,0.536,False,51.8
2025-10-16T09:31:29Z,CNC-01,OP-004,4816,193.172938801211,6.656,166.968,-17.14,0.3844,0.5866,0.1642,72.19,29.64,118.5867987102097,1.278,5.052,0,0.623,False,43.46
2025-10-16T09:31:30Z,CNC-02,OP-004,4541,513.5562910251211,148.263,25.307,-16.37,0.4008,0.5516,0.4628,69.86,29.53,229.25984045763934,2.353,4.807,0,0.562,False,35.75
2025-10-16T09:31:31Z,CNC-01,OP-004,4440,600.3815668075081,132.433,108.302,-2.63,0.4906,0.5766,0.2929,68.86,30.73,316.1098409084513,5.99,4.957,0,0.555,False,39.08
2025-10-16T09:31:32Z,CNC-02,OP-004,5853,945.8367665411506,40.304,89.819,-16.223,0.683,0.2721,0.1877,83.53,33.88,374.93092040113333,8.87,6.397,0,0.421,False,41.79
2025-10-16T09:31:33Z,CNC-01,OP-004,2751,995.102739557165,174.434,69.748,-17.198,0.5676,0.5133,0.3359,53.23,29.81,348.781778620273,5.973,3.115,0,0.583,False,34.96
2025-10-16T09:31:34Z,CNC-02,OP-004,5828,799.6547299429147,63.134,29.164,-8.709,0.3999,0.4165,0.5109,83.47,33.62,313.91297697547384,8.497,5.833,0,0.498,False,28.26
2025-10-16T09:31:35Z,CNC-01,OP-004,4913,1080.6061023249554,94.004,182.885,-9.231,0.4202,0.531,0.4532,74.24,31.66,411.40031228260796,10.131,5.04,0,0.43,False,35.53
2025-10-16T09:31:36Z,CNC-02,OP-004,6245,754.9751747551888,135.42,4.954,-3.204,0.6824,0.5449,0.3122,85.61,33.24,304.8329678327741,6.285,6.543,0,0.512,False,40.71
2025-10-16T09:31:37Z,CNC-01,OP-004,3597,520.4790044183214,121.622,150.844,-13.182,0.4769,0.4071,0.0861,61.94,28.8,210.173648569865,5.058,3.82,0,0.396,False,38.69
2025-10-16T09:31:38Z,CNC-02,OP-004,3683,984.1772194449935,70.456,5.839,-16.865,0.3355,0.2895,0.4935,60.57,29.94,395.8026703187908,8.645,4.015,0,0.465,False,48.61
2025-10-16T09:31:39Z,CNC-01,OP-004,8273,920.9852634163324,32.437,195.542,-6.556,0.4441,0.4986,0.485,95.0,34.5,410.8798237267675,8.438,8.541,0,0.501,False,46.47
2025-10-16T09:31:40Z,CNC-02,OP-004,5222,1332.901326639646,61.025,72.131,-13.666,0.5789,0.5542,0.3825,78.43,32.9,482.620957593862,13.875,5.822,0,0.655,False,34.48
2025-10-16T09:31:41Z,CNC-01,OP-004,6644,552.1889220001193,140.985,155.588,-16.508,0.4433,0.3715,0.3889,89.9,31.76,283.1603302697038,11.314,6.933,0,0.487,False,40.41
2025-10-16T09:31:42Z,CNC-02,OP-004,5561,913.0054089460566,181.49,174.497,-1.288,0.6032,0.5903,0.4026,80.82,33.03,404.2965026605115,10.269,5.785,0,0.648,False,33.46
2025-10-16T09:31:43Z,CNC-01,OP-004,3911,1005.7852423418256,97.589,20.463,-17.451,0.38,0.3865,0.2919,63.39,29.57,367.0498726991903,6.885,4.094,0,0.607,False,40.98
2025-10-16T09:31:44Z,CNC-02,OP-004,5412,655.7792583809246,157.611,73.681,-4.897,0.5792,0.2457,0.2752,79.49,31.21,310.48468255707945,4.73,5.621,0,0.522,False,50.15
2025-10-16T09:31:45Z,CNC-01,OP-004,5549,609.9770360457994,177.383,67.384,-15.533,0.4342,0.3632,0.3461,79.57,33.11,252.95831979878625,6.783,5.823,0,0.449,False,39.09
2025-10-16T09:31:46Z,CNC-02,OP-004,1165,782.4647620657113,122.57,131.336,-16.566,0.3458,0.4448,0.2584,37.92,26.88,272.14752579564794,5.936,1.472,0,0.465,False,41.43
2025-10-16T09:31:47Z,CNC-01,OP-004,5764,544.6866041293483,4.548,155.339,-10.14,0.4805,0.482,0.1207,82.7,31.83,223.12765067244118,5.545,6.105,0,0.465,False,44.54
2025-10-16T09:31:48Z,CNC-02,OP-004,5297,823.9518777889747,52.514,140.431,-16.332,0.5141,0.6206,0.2897,78.34,33.05,359.15022710054257,9.718,5.474,0,0.548,False,49.91
2025-10-16T09:31:49Z,CNC-01,OP-004,5562,580.6818897148581,83.775,98.248,-18.56,0.4774,0.3606,0.5557,81.09,31.5,281.2668475487426,6.532,5.778,0,0.59,False,34.96
2025-10-16T09:31:50Z,CNC-02,OP-004,4455,1062.2676045943117,172.667,156.848,-13.359,0.4778,0.5418,0.2988,68.88,28.25,389.08926453076214,5.428,4.571,0,0.531,False,35.2
2025-10-16T09:31:51Z,CNC-01,OP-004,6967,1341.2856486914181,192.383,172.04,-11.221,0.4901,0.6493,0.3181,94.91,29.77,512.9135826475199,10.372,7.236,0,0.522,False,43.48
2025-10-16T09:31:52Z,CNC-02,OP-004,4206,1015.8863769327918,166.773,99.269,-4.123,0.5255,0.4091,0.3164,65.97,30.21,427.5448335301128,9.081,4.579,0,0.496,False,36.51
2025-10-16T09:31:53Z,CNC-01,OP-004,4019,512.5063418261402,56.521,108.538,-10.532,0.4527,0.3659,0.3656,64.76,29.06,167.81831213624454,4.945,4.129,0,0.538,False,35.2
2025-10-16T09:31:54Z,CNC-02,OP-004,5932,794.2066389409724,5.05,54.745,-3.145,0.6722,0.4387,0.4481,82.28,32.31,453.90680157974714,10.748,6.156,1,0.626,False,32.14
2025-10-16T09:31:55Z,CNC-01,OP-004,4134,943.1629272476016,150.945,64.299,-14.387,0.3065,0.4526,0.2432,65.76,29.24,319.4891048671931,6.991,4.379,0,0.559,False,38.64
2025-10-16T09:31:56Z,CNC-02,OP-004,6324,754.9069368679233,118.077,16.424,-3.216,0.4893,0.2151,0.4468,86.38,33.8,312.45322544023367,6.971,6.567,0,0.499,False,42.11
2025-10-16T09:31:57Z,CNC-01,OP-004,5239,379.30363614015494,14.649,118.24,-8.725,0.34,0.4463,0.291,76.74,30.84,250.04046880871906,4.104,5.497,0,0.502,False,43.83
2025-10-16T09:31:58Z,CNC-02,OP-004,4815,696.8517125223002,114.75,101.792,-1.657,0.5654,0.4613,0.2913,70.39,32.14,298.13451843361185,5.737,5.149,0,0.464,False,33.98
2025-10-16T09:31:59Z,CNC-01,OP-004,4382,1342.5310357327112,190.787,88.443,-10.479,0.479,0.3989,0.3892,66.95,30.98,495.10205560623433,9.784,4.908,0,0.493,False,40.3
2025-10-16T09:32:00Z,CNC-02,OP-004,5365,520.6730343474833,127.917,104.309,-13.491,0.3928,0.4233,0.3009,78.8,31.51,258.8653535686372,4.865,5.811,0,0.536,False,36.72
2025-10-16T09:32:01Z,CNC-01,OP-004,4475,719.9806373904381,143.621,10.438,-11.102,0.7323,0.3265,0.0986,70.81,29.97,288.4325954434307,3.868,4.82,0,0.585,False,48.72
2025-10-16T09:32:02Z,CNC-02,OP-004,4772,734.8884290573661,27.397,144.878,-1.95,0.7029,0.4795,0.4403,72.4,32.15,310.6803173064205,7.677,5.062,0,0.626,False,41.7
2025-10-16T09:32:03Z,CNC-01,OP-004,4167,896.389701387118,101.36,105.607,-19.627,0.3962,0.4474,0.5946,66.17,29.22,381.0122961878599,6.722,4.363,0,0.584,False,40.96
2025-10-16T09:32:04Z,CNC-02,OP-004,5784,467.7027170499827,148.635,156.943,-14.014,0.3164,0.4195,0.2355,81.53,32.27,210.09671040014487,2.442,6.258,0,0.481,False,48.01
2025-10-16T09:32:05Z,CNC-01,OP-004,5554,593.2997405672486,29.206,178.955,-2.018,0.4376,0.4613,0.2434,78.73,31.35,349.613238872848,5.692,5.703,0,0.497,False,44.08
2025-10-16T09:32:06Z,CNC-02,OP-004,4060,576.5461266370212,79.177,72.195,-15.19,0.31,0.254,0.4277,64.3,28.93,211.17249489204596,5.547,4.1,0,0.452,False,46.48
2025-10-16T09:32:07Z,CNC-01,OP-004,4654,1320.2919360743658,118.127,140.109,-8.08,0.4899,0.6353,0.4078,73.11,29.37,507.10130735819723,11.092,5.079,0,0.644,False,42.37
2025-10-16T09:32:08Z,CNC-02,OP-004,3312,611.9475670892359,147.164,11.608,-10.994,0.3891,0.3838,0.189,59.34,29.39,283.85078103174624,5.647,3.925,0,0.472,False,43.2
2025-10-16T09:32:09Z,CNC-01,OP-004,5156,695.2325732135605,157.95,122.523,-16.265,0.529,0.4091,0.1365,76.17,30.85,276.6305193571362,6.255,5.125,0,0.612,False,48.62
2025-10-16T09:32:10Z,CNC-02,OP-004,3727,294.81503403964564,121.167,160.94,-4.805,0.39,0.3587,0.2897,60.83,31.66,190.9870743373887,6.007,3.927,0,0.484,False,41.88
2025-10-16T09:32:11Z,CNC-01,OP-004,1604,958.5998977903342,102.085,76.75,-11.524,0.5318,0.5008,0.3167,40.64,27.44,308.5725565321873,8.202,1.839,0,0.484,False,42.95
2025-10-16T09:32:12Z,CNC-02,OP-004,3149,543.068260004059,149.913,104.92,-1.53,0.4924,0.6205,0.34,56.01,28.12,222.3881781687746,3.828,3.233,0,0.51,False,49.08
2025-10-16T09:32:13Z,CNC-01,OP-004,6231,388.27687948783404,144.328,108.921,-15.553,0.4008,0.361,0.372,86.08,29.62,322.1621018745667,5.922,6.468,0,0.505,False,44.04
2025-10-16T09:32:14Z,CNC-02,OP-004,6525,801.3726018840887,43.268,180.589,-4.736,0.4443,0.5144,0.1317,90.33,33.93,389.9769596098165,7.941,6.766,0,0.538,False,52.55
2025-10-16T09:32:15Z,CNC-01,OP-004,4558,1133.77020882518,44.869,173.7,-13.806,0.4919,0.5408,0.3313,69.79,30.14,448.4740315001227,9.547,4.993,0,0.542,False,45.06
2025-10-16T09:32:16Z,CNC-02,OP-004,4511,779.3039750755831,163.952,182.409,-10.676,0.5414,0.5118,0.3439,70.98,32.04,322.7406043779615,8.461,4.879,0,0.623,False,41.98
2025-10-16T09:32:17Z,CNC-01,OP-004,3407,965.929685921355,170.108,193.023,-11.897,0.4962,0.2875,0.3621,59.04,30.05,376.51452518620243,7.227,3.74,0,0.505,False,48.9
2025-10-16T09:32:18Z,CNC-02,OP-004,1732,847.4983937894611,21.154,19.011,-13.183,0.4812,0.4857,0.3363,41.15,27.9,293.9575980096006,5.312,1.89,0,0.547,False,40.0
2025-10-16T09:32:19Z,CNC-01,OP-004,4319,926.2640865499067,131.328,49.947,-4.048,0.353,0.4962,0.505,68.8,33.4,392.89452463360243,10.843,4.744,0,0.419,False,40.98
2025-10-16T09:32:20Z,CNC-02,OP-004,6018,715.6782480395108,114.948,100.761,-0.212,0.4572,0.4879,0.2809,85.71,31.29,319.3881456476114,8.483,6.371,1,0.473,False,40.02
2025-10-16T09:32:21Z,CNC-01,OP-004,8478,1116.5521945236426,109.486,157.539,-6.377,0.5603,0.5103,0.4063,95.0,35.95,545.614434428131,13.287,8.801,0,0.474,False,38.74
2025-10-16T09:32:22Z,CNC-02,OP-004,6424,944.7734758771845,118.961,8.15,-1.914,0.506,0.5905,0.3787,89.83,33.73,423.85599307340505,11.737,6.683,1,0.583,False,42.26
2025-10-16T09:32:23Z,CNC-01,OP-004,5313,888.9886700629525,153.491,141.224,-18.063,0.3596,0.413,0.403,77.07,31.99,398.21505099486444,9.757,5.365,0,0.515,False,50.7
2025-10-16T09:32:24Z,CNC-02,OP-004,4013,287.7397174524508,136.068,95.319,-14.892,0.2911,0.6093,0.2084,64.33,29.63,203.4986545136863,4.716,3.993,0,0.436,False,58.65
2025-10-16T09:32:25Z,CNC-01,OP-004,4405,676.3843606734929,144.554,18.812,-19.688,0.2739,0.506,0.1599,69.04,30.26,297.4325784868878,5.301,4.642,0,0.583,False,46.9
2025-10-16T09:32:26Z,CNC-02,OP-004,5773,492.64977450383407,166.406,162.849,-6.79,0.5598,0.1027,0.3001,81.01,32.01,278.63462832206346,7.784,6.135,0,0.387,False,45.34
2025-10-16T09:32:27Z,CNC-01,OP-004,2740,1082.619460696893,40.539,7.331,-6.076,0.3605,0.4899,0.1685,52.16,28.96,386.8430900595139,5.515,3.031,0,0.469,False,53.74
2025-10-16T09:32:28Z,CNC-02,OP-004,5192,858.2204446290564,53.088,145.016,-3.398,0.3022,0.2575,0.3317,76.61,32.4,383.3856565346847,7.92,5.586,0,0.43,False,43.47
2025-10-16T09:32:29Z,CNC-01,OP-004,3390,896.7144835928502,199.893,188.378,-17.932,0.5841,0.4679,0.1816,56.59,29.25,325.3085112812012,6.115,3.425,0,0.579,False,43.68
2025-10-16T09:32:30Z,CNC-02,OP-004,5723,797.0222872785454,4.656,138.06,-8.253,0.522,0.45,0.6657,80.1,31.7,328.211720369756,5.207,5.967,1,0.575,False,44.37
2025-10-16T09:32:31Z,CNC-01,OP-004,4460,752.1700999859603,192.02,44.137,-2.113,0.5408,0.413,0.3142,68.62,31.65,317.0658064979796,4.36,4.795,0,0.608,False,41.07
2025-10-16T09:32:32Z,CNC-02,OP-004,3772,795.8253467284254,191.451,131.163,-16.185,0.468,0.287,0.3975,62.65,27.61,329.11495225935346,6.066,4.067,0,0.546,False,43.53
2025-10-16T09:32:33Z,CNC-01,OP-004,5764,829.3414377740781,46.512,194.993,-15.421,0.5487,0.541,0.3191,80.45,29.44,340.44954012747525,8.731,5.767,1,0.535,False,47.03
2025-10-16T09:32:34Z,CNC-02,OP-004,7469,858.6476170576107,87.211,188.568,-10.853,0.6453,0.347,0.2763,95.0,34.48,389.79930983784703,8.403,7.823,0,0.574,False,52.19
2025-10-16T09:32:35Z,CNC-01,OP-004,4848,789.6756711648593,21.314,96.721,-16.896,0.5396,0.4435,0.2076,72.14,31.1,366.14795210209525,7.845,5.326,0,0.523,False,38.24
2025-10-16T09:32:36Z,CNC-02,OP-004,5297,910.826310314002,83.409,135.193,-9.522,0.7143,0.6659,0.5704,78.46,32.72,364.010321849721,6.548,5.674,1,0.605,False,46.05
2025-10-16T09:32:37Z,CNC-01,OP-005,5000,832.0265312338598,21.55,190.693,-18.124,0.541,0.466,0.4447,74.69,30.11,356.6613703642965,7.5,5.067,1,0.509,False,34.95
2025-10-16T09:32:38Z,CNC-02,OP-005,5339,775.8702992262874,174.608,121.922,-4.254,0.5587,0.4885,0.4202,78.91,34.99,334.5767931650584,3.043,5.867,0,0.492,False,35.88
2025-10-16T09:32:39Z,CNC-01,OP-005,5008,731.1569175607098,19.82,136.494,-12.577,0.49,0.4301,0.4647,74.69,28.96,335.18866985369675,9.256,5.439,1,0.562,False,36.33
